Filename;Laplacian Variance
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090436.png;222
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120057.png;222
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140201.png;222
E_1.12m_5.48s_NE_15.0kmh_hm_20241112_140517.png;222
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090428.png;222
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090745.png;222
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110233.png;222
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110539.png;222
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120204.png;222
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160448.png;222
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170418.png;222
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111148.png;222
SE_1.88m_5.73s_W_16.8kmh_ml_20241121_111516_a.png;222
SE_2.91m_6.48s_WNW_20.9kmh_ml_20241120_110507.png;222
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120129.png;222
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120241.png;222
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120610.png;222
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150025.png;222
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160224.png;221
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160423.png;221
ESE_0.83m_3.98s_NW_9.5kmh_ml_20241113_170517.png;221
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150106.png;221
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100059.png;221
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100409.png;221
ESE_0.93m_5.27s_WNW_5.5kmh_ml_20241115_080218.png;221
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090342.png;221
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100220.png;221
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110231.png;221
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120202.png;221
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120246.png;221
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130310.png;221
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140052.png;221
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150103.png;221
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170142.png;221
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170338.png;221
E_1.12m_5.48s_NE_15.0kmh_hm_20241112_140214.png;221
E_1.12m_5.48s_NE_15.0kmh_hm_20241112_140511.png;221
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130240.png;221
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110250.png;221
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120059.png;221
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140251.png;221
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100127.png;221
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100337.png;221
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160108.png;221
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170051.png;221
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170222.png;221
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170229.png;221
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170435.png;221
E_1.19m_5.13s_NNE_18.5kmh_hm_20241119_090042.png;221
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100625.png;221
SE_1.88m_5.73s_W_16.8kmh_ml_20241121_121720_a.png;221
SE_1.88m_5.73s_W_16.8kmh_ml_20241121_121725_a.png;221
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130313.png;221
SE_2.91m_6.48s_WNW_20.9kmh_ml_20241120_110204.png;221
SE_2.91m_6.48s_WNW_20.9kmh_ml_20241120_110301.png;221
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120332.png;221
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120523.png;221
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150039.png;221
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150512.png;221
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140257.png;220
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140426.png;220
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150021.png;220
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150409.png;220
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150509.png;220
ESE_0.9m_5.26s_W_5.8kmh_ml_20241115_090302.png;220
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090403.png;220
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100020.png;220
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100306.png;220
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100514.png;220
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110033.png;220
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110144.png;220
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110340.png;220
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110428.png;220
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120127.png;220
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120137.png;220
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120352.png;220
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130013.png;220
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140458.png;220
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140505.png;220
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150538.png;220
E_1.06m_5.48s_NE_15.0kmh_hm_20241112_150100.png;220
E_1.06m_5.48s_NE_15.0kmh_hm_20241112_150435.png;220
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130032.png;220
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110239.png;220
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110415.png;220
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120314.png;220
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100348.png;220
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150431.png;220
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160022.png;220
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160042.png;220
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170352.png;220
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100815.png;220
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111029.png;220
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111041.png;220
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111052.png;220
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111216.png;220
E_1.67m_5.7s_NE_17.7kmh_lm_20241112_075339.png;220
E_1.67m_5.7s_NE_17.7kmh_lm_20241112_075422.png;220
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130522.png;220
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160259.png;219
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160342.png;219
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130359.png;219
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140245.png;219
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140251.png;219
ESE_0.83m_3.98s_NW_9.5kmh_ml_20241113_170221.png;219
ESE_0.83m_3.98s_NW_9.5kmh_ml_20241113_170237.png;219
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120104.png;219
ESE_0.93m_5.27s_WNW_5.5kmh_ml_20241115_080028.png;219
ESE_0.93m_5.27s_WNW_5.5kmh_ml_20241115_080333.png;219
ESE_0.93m_5.27s_WNW_5.5kmh_ml_20241115_080350.png;219
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100300.png;219
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110150.png;219
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130024.png;219
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150037.png;219
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150334.png;219
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150359.png;219
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150508.png;219
E_1.06m_5.48s_NE_15.0kmh_hm_20241112_150200.png;219
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120136.png;219
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120402.png;219
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140240.png;219
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100505.png;219
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170022.png;219
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170400.png;219
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100544.png;219
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100904.png;219
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111412.png;219
E_1.67m_5.7s_NE_17.7kmh_lm_20241112_075628.png;219
E_1.67m_5.7s_NE_17.7kmh_lm_20241112_075715.png;219
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130236.png;219
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130351.png;219
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130315.png;218
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140323.png;218
ESE_0.83m_3.98s_NW_9.5kmh_ml_20241113_170250.png;218
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150458.png;218
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100331.png;218
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090312.png;218
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090419.png;218
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120051.png;218
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120236.png;218
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120423.png;218
E_0.83m_4.0s_NNW_10.8kmh_hm_20241113_160034.png;218
E_1.12m_5.48s_NE_15.0kmh_hm_20241112_140527.png;218
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110454.png;218
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120347.png;218
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120450.png;218
E_1.18m_5.47s_NE_15.1kmh_hm_20241112_130310.png;218
E_1.18m_5.47s_NE_15.1kmh_hm_20241112_130405.png;218
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100354.png;218
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160036.png;218
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100538.png;218
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130156.png;218
SE_2.86m_6.41s_WNW_18.0kmh_ml_20241120_100014.png;218
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150228.png;218
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150332.png;218
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140214.png;217
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140454.png;217
ESE_0.83m_3.98s_NW_9.5kmh_ml_20241113_170243.png;217
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150208.png;217
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150257.png;217
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120207.png;217
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100257.png;217
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100326.png;217
ESE_0.9m_5.26s_W_5.8kmh_ml_20241115_090053.png;217
ESE_0.9m_5.26s_W_5.8kmh_ml_20241115_090408.png;217
ESE_1.82m_5.12s_NNW_20.9kmh_hm_20241111_115642.png;217
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090050.png;217
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090121.png;217
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110128.png;217
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110335.png;217
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120402.png;217
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130321.png;217
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150127.png;217
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170315.png;217
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130301.png;217
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090422.png;217
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090739.png;217
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140136.png;217
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140520.png;217
E_1.18m_5.47s_NE_15.1kmh_hm_20241112_130024.png;217
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150132.png;217
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150446.png;217
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160148.png;217
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160405.png;217
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170317.png;217
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170324.png;217
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100550.png;217
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111035.png;217
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111102.png;217
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111247.png;217
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111334.png;217
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111346.png;217
E_1.67m_5.7s_NE_17.7kmh_lm_20241112_075447.png;217
SE_1.88m_5.73s_W_16.8kmh_ml_20241121_111521_a.png;217
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090028.png;217
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090508.png;217
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130417.png;217
SE_2.86m_6.41s_WNW_18.0kmh_ml_20241120_100058.png;217
SE_2.91m_6.48s_WNW_20.9kmh_ml_20241120_110118.png;217
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120539.png;217
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130129.png;216
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130257.png;216
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140128.png;216
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140221.png;216
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150219.png;216
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100048.png;216
ESE_0.9m_5.26s_W_5.8kmh_ml_20241115_090321.png;216
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090100.png;216
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090155.png;216
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090358.png;216
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090414.png;216
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100215.png;216
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100321.png;216
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110221.png;216
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110303.png;216
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110504.png;216
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120408.png;216
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140515.png;216
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170016.png;216
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170229.png;216
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170554.png;216
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160233.png;216
E_1.12m_5.48s_NE_15.0kmh_hm_20241112_140430.png;216
E_1.12m_5.48s_NE_15.0kmh_hm_20241112_140522.png;216
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130055.png;216
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090446.png;216
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090721.png;216
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110501.png;216
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110515.png;216
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110551.png;216
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120152.png;216
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140459.png;216
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170117.png;216
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170240.png;216
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170454.png;216
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170519.png;216
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100607.png;216
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100835.png;216
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111301.png;216
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111328.png;216
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111340.png;216
E_1.67m_5.7s_NE_17.7kmh_lm_20241112_075652.png;216
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130224.png;216
SE_2.86m_6.41s_WNW_18.0kmh_ml_20241120_100356.png;216
SE_2.86m_6.41s_WNW_18.0kmh_ml_20241120_100401.png;216
SE_2.86m_6.41s_WNW_18.0kmh_ml_20241120_100406.png;216
SE_2.91m_6.48s_WNW_20.9kmh_ml_20241120_110256.png;216
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120029.png;216
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150429.png;216
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140403.png;215
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150320.png;215
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150503.png;215
ESE_0.93m_5.27s_WNW_5.5kmh_ml_20241115_080339.png;215
ESE_0.94m_5.72s_NNW_9.1kmh_lm_20241119_150208.png;215
E_0.63m_5.05s_NNW_3.6kmh_ml_20241113_080235.png;215
E_0.63m_5.05s_NNW_3.6kmh_ml_20241113_080337.png;215
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090044.png;215
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100255.png;215
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110404.png;215
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120418.png;215
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140208.png;215
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140401.png;215
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170508.png;215
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160528.png;215
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130254.png;215
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110528.png;215
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140246.png;215
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170037.png;215
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170332.png;215
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100853.png;215
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090004.png;215
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090017.png;215
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130534.png;215
SE_2.86m_6.41s_WNW_18.0kmh_ml_20241120_100052.png;215
SE_2.91m_6.48s_WNW_20.9kmh_ml_20241120_110524.png;215
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120145.png;215
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120515.png;215
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120531.png;215
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150527.png;215
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150600.png;215
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160040.png;214
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160311.png;214
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140133.png;214
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150214.png;214
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150447.png;214
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150515.png;214
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120502.png;214
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120518.png;214
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100032.png;214
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100055.png;214
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100410.png;214
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100431.png;214
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110206.png;214
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110453.png;214
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120028.png;214
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120034.png;214
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120241.png;214
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120325.png;214
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120346.png;214
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120433.png;214
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130108.png;214
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140453.png;214
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170118.png;214
E_1.06m_5.48s_NE_15.0kmh_hm_20241112_150327.png;214
E_1.06m_5.48s_NE_15.0kmh_hm_20241112_150342.png;214
E_1.12m_5.48s_NE_15.0kmh_hm_20241112_140225.png;214
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130353.png;214
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110433.png;214
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140434.png;214
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100037.png;214
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100303.png;214
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150100.png;214
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160319.png;214
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170303.png;214
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100841.png;214
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100859.png;214
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111046.png;214
E_1.67m_5.7s_NE_17.7kmh_lm_20241112_075435.png;214
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130502.png;214
SE_2.91m_6.48s_WNW_20.9kmh_ml_20241120_110134.png;214
SE_2.91m_6.48s_WNW_20.9kmh_ml_20241120_110316.png;214
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120104.png;214
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160348.png;213
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130103.png;213
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140014.png;213
ESE_0.83m_3.98s_NW_9.5kmh_ml_20241113_170023.png;213
ESE_0.83m_3.98s_NW_9.5kmh_ml_20241113_170318.png;213
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120513.png;213
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110316.png;213
ESE_0.93m_5.27s_WNW_5.5kmh_ml_20241115_080113.png;213
ESE_0.93m_5.27s_WNW_5.5kmh_ml_20241115_080119.png;213
ESE_0.93m_5.27s_WNW_5.5kmh_ml_20241115_080414.png;213
E_0.63m_5.05s_NNW_3.6kmh_ml_20241113_080406.png;213
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090224.png;213
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090301.png;213
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100025.png;213
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100109.png;213
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100316.png;213
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110201.png;213
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110447.png;213
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120122.png;213
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120357.png;213
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130226.png;213
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160032.png;213
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160552.png;213
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120333.png;213
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120444.png;213
E_1.18m_5.47s_NE_15.1kmh_hm_20241112_130013.png;213
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160252.png;213
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160325.png;213
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160341.png;213
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111401.png;213
E_1.67m_5.7s_NE_17.7kmh_lm_20241112_075644.png;213
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130604.png;213
SE_2.86m_6.41s_WNW_18.0kmh_ml_20241120_100022.png;213
SE_2.86m_6.41s_WNW_18.0kmh_ml_20241120_100238.png;213
SE_2.91m_6.48s_WNW_20.9kmh_ml_20241120_110434.png;213
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120616.png;213
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150121.png;213
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160050.png;212
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160100.png;212
ESE_0.83m_3.98s_NW_9.5kmh_ml_20241113_170030.png;212
ESE_0.83m_3.98s_NW_9.5kmh_ml_20241113_170226.png;212
ESE_0.83m_3.98s_NW_9.5kmh_ml_20241113_170345.png;212
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150146.png;212
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150351.png;212
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150403.png;212
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120508.png;212
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110221.png;212
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100037.png;212
ESE_0.9m_5.26s_W_5.8kmh_ml_20241115_090042.png;212
ESE_0.9m_5.26s_W_5.8kmh_ml_20241115_090114.png;212
ESE_0.9m_5.26s_W_5.8kmh_ml_20241115_090120.png;212
ESE_0.9m_5.26s_W_5.8kmh_ml_20241115_090402.png;212
E_0.63m_5.05s_NNW_3.6kmh_ml_20241113_080109.png;212
E_0.63m_5.05s_NNW_3.6kmh_ml_20241113_080331.png;212
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090111.png;212
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090353.png;212
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110459.png;212
E_0.79m_4.28s_N_10.3kmh_mh_20241113_120102.png;212
